company_nmls_id,license_number,license_class,ofr_status,initial_approval_on,status_effective_on,source_clock,source_dataset,source_record_id,source_observed_on,firm_name,prim_address1,prim_address2,prim_city,prim_county,prim_state,prim_zip,phone,servicer_flag,raw_metadata
2469859,MBR8440,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR8440,2026-08-28,"ATLANTIC LOAN SERVICES, LLC",20140 CEDAR BEACH ROAD,,MILFORD,SUSSEX,DE,19963,3023443248,,
3915,MBR475,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR475,2026-08-28,ATLANTIC MORTGAGE & FINANCE CORPORATION,16A PIER MARKETPLACE,,NARRAGANSETT,WASHINGTON,RI,02882,4014818050,,
155675,MBR1643,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR1643,2026-08-28,"ATLANTIC MORTGAGE AND FUNDING, INC.",2000 GENERAL BOOTH BLVD,SUITE 104,VIRGINIA BEACH,VIRGINIA BEACH CITY,VA,23454,7574906620,,
141428,MBR751,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR751,2026-08-28,ATLANTIC MORTGAGE CONSULTANTS INC.,501 CENTRE ST,SUITE 101,FERNANDINA BEACH,NASSAU,FL,32034,9042060189,,
2987,MBR1386,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR1386,2026-08-28,ATLANTIC MORTGAGE DIRECT LLC,12310 PINECREST RD,STE 302,RESTON,FAIRFAX,VA,20191,7038802782,,
156289,MBR955,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR955,2026-08-28,ATLANTIC MORTGAGE INC.,865 W CARMEL DR,STE 112,CARMEL,HAMILTON,IN,46032,3175804900,,
353421,MBR6450,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR6450,2026-08-28,ATLANTIC MORTGAGE SERVICES INC,1790 HIGHWAY A1A,SUITE 101,SATELLITE BEACH,BREVARD,FL,32937,(321) 777-3199,,
1879987,MBR3277,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR3277,2026-08-28,ATLANTIC PREMIER LENDING LLC,17221 CAMELOT COURT,UNIT 101,LAND O LAKES,PASCO,FL,34638,7279672431,,
75687,MBR161,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR161,2026-08-28,"ATLANTIC RESIDENTIAL MORTGAGE, LLC",18 KINGS HIGHWAY NORTH,,WESTPORT,,CT,06880,2032277100,,
1748668,MBR2692,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2692,2026-08-28,ATLANTIC REVERSE INC,1200 N FEDERAL HWY STE 200,,BOCA RATON,PALM BEACH,FL,33432,3522137324,,
1969947,MBR3554,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR3554,2026-08-28,"ATLANTIC SHORES FINANCIAL, LLC",19254 E COUNTRY CLUB DR,,AVENTURA,,FL,33180,3058776240,,
239592,MBR625,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR625,2026-08-28,ATLANTIC TRUST MORTGAGE CORPORATION,466 TOWN PLAZA AVENUE,SUITE 320,NOCATEE,,FL,32081,9047319222,,
1740818,MBR2684,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2684,2026-08-28,ATLANTIC UNION INC.,175 SW 7TH STREET SUITE 1216,,MIAMI,,FL,33130-2953,3057904790,,
1768635,MBR2894,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2894,2026-08-28,ATLANTIKOS LENDING GROUP LLC,4725 W SAND LAKE RD,SUITE 200,ORLANDO,ORANGE,FL,32819,4072592626,,
129429,MBR1709,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR1709,2026-08-28,"ATLANTIS FINANCIAL GROUP, INC.",30110 ORCHARD LAKE RD,,FARMINGTON HILLS,OAKLAND,MI,48334,2489856000,,
2536112,MBR6843,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR6843,2026-08-28,ATLANTIS FUNDING LLC,814 PONCE DE LEON BLVD,SUITE 210,CORAL GABLES,,FL,33134,3053405959,,
2389762,MBR5461,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5461,2026-08-28,ATLANTIS PROCESSING LLC,6838 180TH AVENUE NORTH,,LOXAHATCHEE,PALM BEACH,FL,33470,9544175242,,
2805445,MBR8484,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR8484,2026-08-28,ATLAS CAPITAL MORTGAGE LLC,903 COMMERCE DRIVE #210,,OAK BROOK,DUPAGE,IL,60523,7087172434,,
1185031,MBR1771,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR1771,2026-08-28,"ATLAS CROWN FINANCIAL, INC.",300 EAST STATE STREET,SUITE 502,REDLANDS,SAN BERNARDINO,CA,92373,6198928527,,
2819916,MBR8564,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR8564,2026-08-28,ATLAS FINANCIAL LLC,3041 COMMERCE DR SUITE 3,,FORT GRATIOT TOWNSHI,SAINT CLAIR,MI,48059,8102042256,,
1680752,MBR2510,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2510,2026-08-28,ATLAS HOME FUNDING INC,216 CONGERS ROAD,"BUILDING 2, SUITE 202",NEW CITY,ROCKLAND,NY,10956,9173706760,,
2376882,MBR5644,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5644,2026-08-28,ATLAS LOANS LLC,1680 MICHIGAN AVE,700,MIAMI BEACH,,FL,33139,3053338248,,
3276,MBR162,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR162,2026-08-28,"ATLAS MORTGAGE FUNDING, LLC",612 NORTH ORANGE AVENUE,SUITE A14,JUPITER,PALM BEACH,FL,33458,888-602-8527,,
325754,MBR158,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR158,2026-08-28,"ATLAS MORTGAGE, INC.",333 6TH STREET SW,,WINTER HAVEN,POLK,FL,33880,8632936669,,
2387001,MBR5592,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5592,2026-08-28,ATLAS PROPERTY LENDING LLC,309 S MAIN ST,210,ROYAL OAK,OAKLAND,MI,48067,2487392140,,
2234889,MBR5861,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5861,2026-08-28,"ATM MORTGAGE ADVISORS, LLC",16021 DEER RIDGE DR,UNIT A,MORRISON,JEFFERSON,CO,80465,9167184568,,
2827243,MBR8589,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR8589,2026-08-28,"ATOMIC MORTGAGE, LLC",75 BRACE ROAD,,WEST HARTFORD,,CT,06107,8606142898,,
1652761,MBR5107,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5107,2026-08-28,"ATREUS CAPITAL MANAGEMENT, LLC",21610 W HILLCREST BLVD,,BUCKEYE,MARICOPA,AZ,85396,4802394040,,
1652761,MBR8078,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR8078,2026-08-28,"ATREUS CAPITAL MANAGEMENT, LLC",21610 W HILLCREST BLVD,,BUCKEYE,MARICOPA,AZ,85396,4802394040,,
2666616,MBR7625,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7625,2026-08-28,ATRIUM MORTGAGE GROUP LLC,4776 NW 117TH AVE,,CORAL SPRINGS,BROWARD,FL,33076,7542404203,,
1935275,MBR7213,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7213,2026-08-28,"ATTENTION TO DETAIL MORTGAGE SOLUTIONS, INC.",6085 DOUGLAS BLVD SUITE 400,,GRANITE BAY,PLACER,CA,95746,9162804999,,
872811,MBR2023,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2023,2026-08-28,"ATTORNEYS FUNDING GROUP, INC.",905 HIGHLAND POINTE DR STE 100,SUITE 270,ROSEVILLE,PLACER,CA,95678,9168440303,,
376255,MBR864,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR864,2026-08-28,"ATTORNEYS' MORTGAGE ANALYTICS, INC.",1724 MANATEE AVENUE WEST,,BRADENTON,MANATEE,FL,34205,941-747-8185,,
355473,MBR776,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR776,2026-08-28,"ATTORNEYS' MORTGAGE PLUS, INC.",12372 SW 82ND AVENUE,SUITE 2,PINECREST,,FL,33156,3052342588,,
1821658,MBR2934,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2934,2026-08-28,ATTRACTIVE MORTGAGE SOLUTIONS LLC,1801 N PINE ISLAND ROAD,"SUITE 101A,  OFFICE #1",PLANTATION,BROWARD,FL,33322,9546296149,,
2272658,MBR7796,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7796,2026-08-28,"ATWOOD MORTGAGE, LLC",1660 MN-100,SUITE 324,ST LOUIS PARK,HENNEPIN,MN,55416,5073406951,,
2445761,MBR7674,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7674,2026-08-28,"ATX MORTGAGE LENDING, LLC",11130 JOLLYVILLE RD SUITE 301,,AUSTIN,TRAVIS,TX,78759,5123801893,,
2743323,MBR8088,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR8088,2026-08-28,AUCTUS MORTGAGE SOLUTIONS LLC,7758 WALLACE RD,SUITE X,ORLANDO,ORANGE,FL,32819,4074082103,,
2140351,MBR5579,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5579,2026-08-28,AUE LENDING CORPORATION,1501 N BROADWAY,SUITE 320,WALNUT CREEK,CONTRA COSTA,CA,94596,9255942520,,
2060579,MBR3877,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR3877,2026-08-28,"AUM HOME LOAN, CORP.",4260 WESTBROOK DR,STE 107,AURORA,DUPAGE,IL,60504,6309236789,,
2323961,MBR6658,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR6658,2026-08-28,"AUNTIE MONEY BROKER SERVICES, LLC",6105 S. MAIN STREET,SUITE 200,AURORA,ARAPAHOE,CO,80016,8442286843,,
2432059,MBR6516,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR6516,2026-08-28,AUREATE MB LLC,5600 MARINER STREET,SUITE 227,TAMPA,HILLSBOROUGH,FL,33609,6308079245,,
2432059,MBR7663,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7663,2026-08-28,AUREATE MB LLC,5600 MARINER STREET,SUITE 227,TAMPA,HILLSBOROUGH,FL,33609,,,
1863763,MBR6445,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR6445,2026-08-28,"AUSTIN MORTGAGE LENDING, LLC",5407 THUNDERBIRD STREET,,LAGO VISTA,TRAVIS,TX,78645,8303701630,,
1483201,MBR2575,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2575,2026-08-28,AUSTIN TODD,3200 E GUASTI RD. #100,,ONTARIO,SAN BERNARDINO,CA,91761,9095280197,,
1483201,MBR3762,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR3762,2026-08-28,AUSTIN TODD,3200 E GUASTI RD. #100,,ONTARIO,SAN BERNARDINO,CA,91761,,,
255039,MBR70,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR70,2026-08-28,AUTHORIZED MORTGAGE CORP.,510 TERRACE HILL DRIVE,STE 1,TEMPLE TERRACE,HILLSBOROUGH,FL,33617,8132895322,,
1720522,MBR4030,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR4030,2026-08-28,"AVACAD,  INC.",12 NE 17TH AVE,SUITE 120,POMPANO BEACH,BROWARD,FL,33060,6199931467,,
2487258,MBR6495,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR6495,2026-08-28,"AVAILABLE MORTGAGE FINANCING, LLC",1098 GENERAL ST,,PT CHARLOTTE,,FL,33953-1679,9414996363,,
2320904,MBR5053,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5053,2026-08-28,AVANI MORTGAGE LLC,15720 BRIXHAM HILL AVE,"SUITE 300, OFFICE 350",CHARLOTTE,MECKLENBURG,NC,28277,9203668716,,
1599475,MBR2218,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2218,2026-08-28,AVANTHA SOLUTIONS INC,"737 MAIN STREET,","SUITE 100, PMB 30",SAFETY HARBOR,PINELLAS,FL,34695,7272015453,,
1587664,MBR2215,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2215,2026-08-28,AVANTI FINANCIAL SOLUTIONS INC.,8511 NW 45TH COURT,,LAUDERHILL,BROWARD,FL,33351,9546838328,,
962226,MBR1265,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR1265,2026-08-28,"AVANTI LENDING, L.L.C.",2665 EXECUTIVE PARK DR. STE 2,SUITE 213,WESTON,BROWARD,FL,33331,9542171791,,
1767606,MBR7195,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7195,2026-08-28,"AVANTI MORTGAGE, LLC",9980 SOUTH 300 WEST,SUITE 200,SANDY,SALT LAKE,UT,84070,8015504085,,
1711434,MBR3550,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR3550,2026-08-28,"AVENU, LLC",5255 N. EDGEWOOD DRIVE,SUITE #275,PROVO,UTAH,UT,84604,8016987877,,
1780583,MBR4267,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR4267,2026-08-28,AVENUE ONE CAPITAL INC,"2018 156TH AVE NE, SUITE #100,",,BELLEVUE,KING,WA,98007,8662030050,,
929885,MBR1241,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR1241,2026-08-28,"AVENYA, LLC","4549 W. SWANN AVE, STE. A",,TAMPA,HILLSBOROUGH,FL,33609,813-205-7831,,
1688624,MBR2528,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2528,2026-08-28,"AVH MORTGAGE, LLC",4800 NORTH SCOTTSDALE ROAD,SUITE 3800,SCOTTSDALE,MARICOPA,AZ,85251,4803888550,,
2545650,MBR7044,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7044,2026-08-28,AVIATOR HOME LOANS LLC,470 COMMERCE DRIVE,SUITE 657,PEACHTREE CITY,FAYETTE,GA,30269,4709445330,,
2332268,MBR5186,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5186,2026-08-28,AVID FINANCING CORP,706 E COLUMBUS DR,,TAMPA,HILLSBOROUGH,FL,33602,7278584131,,
1656848,MBR4057,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR4057,2026-08-28,"AVID MORTGAGE SOLUTIONS, INC.",1201 PUERTA DEL SOL,#325,SAN CLEMENTE,ORANGE,CA,92673,7145045624,,
2408339,MBR5945,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5945,2026-08-28,AVISCENT MORTGAGE LLC,24031 S TAMIAMI TRAIL,SUITE 101,BONITA SPRINGS,LEE,FL,34134,2027444883,,
1180,MBR3381,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR3381,2026-08-28,"AVISTAR CAPITAL GROUP, LLC",3265 WHITNEY AVE. #7,SUITE 108,HAMDEN,NEW HAVEN,CT,06518,(203) 679-0732,,
2358312,MBR5438,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5438,2026-08-28,AW MORTGAGES LLC,605 RESERVOIR ST,,BALTIMORE,BALTIMORE CITY,MD,21217,7038672098,,
2432759,MBR6104,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR6104,2026-08-28,AWARE MORTGAGE PROCESSING LLC,27161 PINARIO,,MISSION VIEJO,ORANGE,CA,92692,9495421871,,
2601612,MBR7423,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7423,2026-08-28,AWML CORPORATION,10971 BONITA BEACH RD SE,SUITE 3,BONITA SPRINGS,LEE,FL,34135,2393666365,,
1207424,MBR1952,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR1952,2026-08-28,AX MORTGAGE CORP,306 MAIN ST,SUITE 214,READING,MIDDLESEX,MA,01867,7813990304,,
2079333,MBR3969,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR3969,2026-08-28,AXE CAPITAL LENDING LLC,8780 NW 18TH TERRACE,STE 304,DORAL,,FL,33172,3056977211,,
1802,MBR910,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR910,2026-08-28,AXIOM MORTGAGE BANKERS CORPORATION,15375 BARRANCA PARKWAY,G-110,IRVINE,ORANGE,CA,92618,949-341-9040,,
1886136,MBR3336,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR3336,2026-08-28,AXIOM PROCESSING EXPERTS LLC,922 OLEANDER BRANCH CT,,FORT MILL,YORK,SC,29715,8032030818,,
2699984,MBR7956,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7956,2026-08-28,AXIOS FINANCIAL LLC,180 TICES LANE,BLDG A SUITE 104B,EAST BRUNSWICK,MIDDLESEX,NJ,08816,7328013235,,
1137238,MBR2382,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2382,2026-08-28,"AXIOS PROPERTIES, INC.",44715 VIA ALONDRA,,LA QUINTA,RIVERSIDE,CA,92253,7602853886,,
2094792,MBR4249,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR4249,2026-08-28,AXIS MORTGAGE COMPANY INCORPORATED,39 ROSELAWN AVE,,BRIDGETON,CUMBERLAND,NJ,08302,8886055805,,
2452121,MBR6034,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR6034,2026-08-28,"AXS LENDING, CORP.",4250 SW 84TH COURT,,MIAMI,,FL,33155,7862539494,,
2064422,MBR4284,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR4284,2026-08-28,"AXS MORTGAGE, LLC",4400 STATE HWY 121,SUITE 300,LEWISVILLE,DENTON,TX,75056,2149373773,,
150712,MBR5756,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5756,2026-08-28,AYRES FINANCIAL ADVISORS INC,1600 RIVERPARK BLVD SUITE 201,,WOODSTOCK,CHEROKEE,GA,30188,7709288985,,
847182,MBR6060,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR6060,2026-08-28,"AZ LENDING EXPERTS, LLC",1927 W NAVARRO,SUITE 595,MESA,MARICOPA,AZ,85202,4802393875,,
182968,MBR7404,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7404,2026-08-28,"AZ LENDING, L.L.C.","4035 W. CHANDLER BLVD, SUITE 2",,CHANDLER,MARICOPA,AZ,85226,6022648282,,
340776,MBR128,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR128,2026-08-28,"AZTEC GROUP, INC.",2665 S BAYSHORE DRIVE,PH2A,COCONUT GROVE,DADE,FL,33133,3059388600,,
2006195,MBR3704,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR3704,2026-08-28,AZULOW INC.,360 CENTRAL AVE,SUITE 800,ST. PETERSBURG,PINELLAS,FL,33701,7275102015,,
2147285,MBR6725,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR6725,2026-08-28,"AZYMORTGAGE, LLC",6347 S JAMAICA CT,,ENGLEWOOD,ARAPAHOE,CO,80111,3036531339,,
2415722,MBR5931,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5931,2026-08-28,"AZZARELLO INVESTMENTS, INC.",2100 CONSTITUTION BLVD,SUITE 119,SARASOTA,SARASOTA,FL,34231,3155060714,,
1910590,MBR3382,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR3382,2026-08-28,"B & B MORTGAGE, LLC",5889 SOUTH WILLIAMSON BLVD SUI,,PORT ORANGE,VOLUSIA,FL,32128,3862223066,,
1707242,MBR2619,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2619,2026-08-28,B R FUNDING,850 EAST LIME  ST. #131,,TARPON SPRINGS,PINELLAS,FL,34689,7274927782,,
1977689,MBR3922,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR3922,2026-08-28,B REAL CAPITAL CORP,"60 SW 13TH STREET, APT 3021",,MIAMI,,FL,33130,7873748484,,
262157,MBR4995,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR4995,2026-08-28,"B WALTERS CO., LLC",6860 NORTH DALLAS PARKWAY,SUITE 200,PLANO,COLLIN,TX,75024,2149241066,,
2165604,MBR4424,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR4424,2026-08-28,B&G MORTGAGE LLC,2163 TRAILWINDS DRIVE,,FORT MEYERS,LEE,FL,33907,3133330047,,
900709,MBR1672,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR1672,2026-08-28,"B&G NETWORK SOLUTIONS, INC",1004 BRODHEAD RD,,CORAOPOLIS,ALLEGHENY,PA,15108,4122622220,,
324286,MBR2297,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR2297,2026-08-28,B2 FUNDING CORPORATION,1901 RAYMOND DRIVE,SUITE # 1,NORTHBROOK,COOK,IL,60062,8474000600,,
2629762,MBR7471,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7471,2026-08-28,B2B LOAN SOLUTIONS LLC,6800 SW 120 ST,,PINECREST,,FL,33156,7863250949,,
947910,MBR4058,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR4058,2026-08-28,B3 FUNDING CORP,"5000 BIRCH STREET, STE 3000",,NEWPORT BEACH,ORANGE,CA,92660,9492748315,,
1089155,MBR1453,MBR,Denied Tech,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR1453,2026-08-28,"BABOU'S ENTERPRISES, INC",60 NE 167TH STREET,,MIAMI,DADE,FL,33162,(305) 944-3369,,
290304,MBR1706,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR1706,2026-08-28,"BACHMAN LEAR & COMPANY, INC",4253 W KENNEDY BLVD,,TAMPA,HILLSBOROUGH,FL,33609,8132892727,,
373332,MBR7960,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7960,2026-08-28,BACK BAY MORTGAGE BROKERS LLC,"115 RIPLEY ROAD, SUITE 5",,COHASSET,NORFOLK,MA,02025,6172130086,,
185259,MBR76,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR76,2026-08-28,BACKYARD MORTGAGE CORP.,27 BUBENKO LN,,GARNERVILLE,ROCKLAND,NY,10923,8457861610,,
2549935,MBR6916,MBR,Terminated,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR6916,2026-08-28,BAEZA PREMIER FINANCIAL CORP,3785 NW 82ND AVE STE 116,,DORAL,,FL,33166,7863444700,,
2551226,MBR7762,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR7762,2026-08-28,"BALAN MORTGAGE CAPITAL, INC",15190 SW 136 ST STE 17,,MIAMI,,FL,33196,3056130830,,
1567669,MBR5736,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR5736,2026-08-28,BALANCED PROCESSING SOLUTIONS INC.,1749 RED BARN RD,,ENCINITAS,SAN DIEGO,CA,92024,6195674101,,
82136,MBR490,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR490,2026-08-28,BALLARD MORTGAGE COMPANY,5805 15TH AVE NW,,SEATTLE,,WA,98107,206-781-0667,,
1918876,MBR3765,MBR,Approved,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR3765,2026-08-28,BANCASA MORTGAGE CORPORATION,400 SMITH ST,,PERTH AMBOY,MIDDLESEX,NJ,08861,7324420715,,
1206972,MBR1604,MBR,Expired,,,monthly_full,FL_OFR_MONTHLY_CH494,FL|MONTHLY|MBR|MBR1604,2026-08-28,BANCMORTGAGE CORP.,9920 EL GRECO CIRCLE,,BONITA SPRINGS,LEE,FL,34135,2392501671,,
